PRICE,LAPTOP_CONDITION,LAPTOP_BRAND,LAPTOP_MODEL,DEDICATED_GPU,GPU_GENERAL,GPU_INTEGRATED,CPU,RAM_SIZE,RAM_TYPE,SSD_SIZE,HDD_SIZE,STORAGE_SIZE,STORAGE_TYPE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH
184000.0,Etat neuf,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"16"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,1
109000.0,Bon état,HUAWEI,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I7 1260P,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1TBGO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,3
,Etat neuf,Lenovo thinkpad,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5 11gen,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,,NeedToBeFilled,NeedToBeFilled,Dar el beida,2025,2
75000.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I7 6820HQ,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,250+512GO,Autre,"16"" ",NeedToBeFilled,NeedToBeFilled,Laghouat,2025,7
48.0,Etat neuf,Apple,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,,"13"" ",NeedToBeFilled,NeedToBeFilled,Naciria,2025,8
85000.0,Etat neuf,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel® Core™ i5-1245U (1,6 GHz de fréquence de base, jusqu’à 4,4 GHz en Boost maximal, 12 Mo de mémoire cache L3, 10 cœurs, 12 threads)",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Kouba,2025,7
69000.0,Bon état,INTEL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1135G7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14.1"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,4
1.0,Neuf jamais utilisé,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5  1334U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Dar el beida,2025,8
80000.0,Bon état,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel® Core™ i5 1235U 10 Cores 8M Cache Boost 4.4 GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"156"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,8
77000.0,Neuf jamais utilisé,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,R3 3200U,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Blida,2025,7
115000.0,Bon état,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel®️ Core™️ i5-1250P  cache 12 Mo, jusqu’à 4,40 GHz 12cœurs /  threads 16",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2024,12
190000.0,Bon état,Razer Balade 16,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel(R) Core(TM) i7-8750 CPU @2.20GHz,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256 GB SSD + 2Tb hddGO,2 disques SSD + HDD,"15.6"" ",NeedToBeFilled,NeedToBeFilled,Arris,2022,7
115000.0,Neuf jamais utilisé,ASUS,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL I5 1335U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"15.6"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,7
62000.0,Etat neuf,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,intel core i7 7500U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"13"" ",NeedToBeFilled,NeedToBeFilled,Boumerdes,2024,11
172500.0,Neuf jamais utilisé,HP VICTUS,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,i5 12450H,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"156"" ",NeedToBeFilled,NeedToBeFilled,El attaf,2025,8
35000.0,Bon état,Hp,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5 6eme génération,10 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Constantine,2025,4
68000.0,Bon état,Dell inspiron 15 3000,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5 1135G7,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,2 disques SSD + HDD,,NeedToBeFilled,NeedToBeFilled,Msila,2025,1
104000.0,Etat neuf,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2024,10
95000.0,Bon état,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel Core i5 1135G7 2.40 GHZ 4 Cores 8 Threads 8 Mo Cache .,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Alger centre,2025,6
,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12th Gen Intel Core i5-1245U vPro,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15.6"" ",NeedToBeFilled,NeedToBeFilled,Ouled fayet,2024,9
85000.0,Etat neuf,Intel,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel core i5 1145g7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"13.3"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2024,11
,Bon état,Acer,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel® Core™ i5 8250U 8Th Génération,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2023,9
,Bon état,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,Autre,"13"" ",NeedToBeFilled,NeedToBeFilled,Beni saf,2025,4
88000.0,Etat neuf,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,,NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,7
20000.0,Etat moyen,sony vaio,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel(R) Core(TM) i5-2430M CPU @ 2.40GHz,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,500 gbGO,HDD,"15.4"" ",NeedToBeFilled,NeedToBeFilled,Skikda,2025,1
72000.0,Etat neuf,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL 11EME GENERATION CORE i5 1145G7 2.60GHz 🔥🔥🔥,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Mostaganem,2025,8
229000.0,Neuf jamais utilisé,LENOVO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,i5 12450HX,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Jijel,2025,4
1.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Ryzen 5 5600H,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"16"" ",NeedToBeFilled,NeedToBeFilled,Tissemsilt,2025,1
24999.0,Bon état,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,HDD,"15"" ",NeedToBeFilled,NeedToBeFilled,Oran,2025,4
149000.0,Neuf jamais utilisé,INtel,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 10300H,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256+1000GO,2 disques SSD + HDD,"15.6"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2024,9
75000.0,Etat moyen,LENOVO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel Core i5 1135G7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"13"" ",NeedToBeFilled,NeedToBeFilled,Birkhadem,2025,2
225000.0,Neuf jamais utilisé,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,,"13"" ",NeedToBeFilled,NeedToBeFilled,El achour,2025,8
1.0,Neuf jamais utilisé,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"13"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2024,11
135000.0,Etat neuf,Lenovo,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,,NeedToBeFilled,NeedToBeFilled,Ouled moussa,2025,7
168000.0,Bon état,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"16"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,7
,Bon état,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel® Core™ i7 1165G7 11Th Génération,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2024,2
108000.0,Bon état,SAMSUNG,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I7 1360P,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,6
79900.0,Neuf jamais utilisé,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I3 12ème génération| i3-1215U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15.6"" ",NeedToBeFilled,NeedToBeFilled,Setif,2025,6
118000.0,Neuf jamais utilisé,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,,NeedToBeFilled,NeedToBeFilled,Alger centre,2025,1
30000.0,Etat neuf,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Core i3,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,HDD,"17"" ",NeedToBeFilled,NeedToBeFilled,Hadjout,2025,2
85000.0,Etat neuf,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Alger centre,2025,8
3800.0,Etat moyen,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5 8,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,"14"" ",NeedToBeFilled,NeedToBeFilled,Setif,2025,6
1.0,Etat neuf,Lenovo,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Processeur i7 12700H (14cœurs, , 20 threads, 24MB cache, 4.7GHz turbo)",32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,1
245000.0,Neuf jamais utilisé,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel® Core™ i7-13620H (2,1 GHz de fréquence de base, jusqu'à 4,9 GHz de fréquence Boost, 18 Mo de mémoire cache L3, 10 cœurs, 16 threads)",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1TBGO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Kouba,2025,8
229000.0,Etat neuf,Acer Nitro,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"intel i7-13620H 10-Core (24M Cache, up to 4.70 GHz)",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,7
45000.0,Etat moyen,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5 7 em,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,"133"" ",NeedToBeFilled,NeedToBeFilled,Kouba,2025,1
155000.0,Neuf jamais utilisé,Apple,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,M1,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"13"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2023,11
183000.0,Etat neuf,ASUS,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,ULTRA 7-155U  4.9GHZ,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1024GO,SSD,"13.3"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,8
155000.0,Neuf jamais utilisé,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,,NeedToBeFilled,NeedToBeFilled,Alger centre,2023,1
115000.0,Bon état,INTEL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel® Core™ i7-1165G7 Fréquence de base de 2,8 GHz et jusqu'à 4,7 GHz avec la technologie Intel Turbo Boost 12 Mo de mémoire cache, 4 cœurs",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2023,7
830000.0,Neuf jamais utilisé,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD Ryzen™ AI 9 365,64 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,2050GO,SSD,"16"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,8
25000.0,Neuf jamais utilisé,Danew,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,2 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,32GO,,"0"" ",NeedToBeFilled,NeedToBeFilled,Tlemcen,2025,1
149000.0,Neuf jamais utilisé,hp,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,,NeedToBeFilled,NeedToBeFilled,Bordj el kiffan,2025,8
250000.0,Neuf jamais utilisé,Microsoft,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Microsoft Intel ® Core™ Ultra 5,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,,NeedToBeFilled,NeedToBeFilled,Bejaia,2025,7
135000.0,Etat neuf,Intel,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5-1140G7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"13"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,3
89900.0,Neuf jamais utilisé,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel Core i3-1315U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Hydra,2025,8
62000.0,Etat neuf,Microsoft,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5-8250U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"13"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,6
155000.0,Bon état,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel®️ Core™️ i7-1370P 24 Mo de cache, jusqu’à 5,20 GHz",32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,3
55000.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,i5 7th GEN,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"15.4"" ",NeedToBeFilled,NeedToBeFilled,Frenda,2025,6
130000.0,Neuf jamais utilisé,Fujitsu,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel® Core™ i7-1265U processor (10 Cores, up to 4.8 GHz), vPro Enterprise supported",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15.6"" ",NeedToBeFilled,NeedToBeFilled,Said hamdine,2025,3
73000.0,Etat neuf,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Processeur Intel® Core™ i5-1145G7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,7
162000.0,Neuf jamais utilisé,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Processeur intel core i5-1335u (jusqua 4,5 ghz)",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"15.6"" ",NeedToBeFilled,NeedToBeFilled,Birtouta,2024,8
159000.0,Neuf jamais utilisé,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1235U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2024,9
,Bon état,Asus,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel® Core T™ i7 1065G7 4 Cores 8M Cache Boost 3.9 GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GOGO,SSD,"156"" ",NeedToBeFilled,NeedToBeFilled,Tizi ouzou,2025,7
68000.0,Neuf jamais utilisé,Lenovo Thinkpad,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel® Core™ i5-10310U vPro®6 Mo de cache, jusqu'à 4,40 GHz",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Ain naadja,2024,10
175000.0,Etat neuf,MACBOOK AIR M2 15 puce 16GB/512 SSD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,8
59000.0,Etat neuf,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 8250U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,128GB SSD + 1TB HDGO,2 disques SSD + HDD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,8
1.0,Etat neuf,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel® Core™ i9-12900HX,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,SSD,"16"" ",NeedToBeFilled,NeedToBeFilled,Rouiba,2025,3
198000.0,Bon état,LENOVO THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel® Core™ i7-1165G7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2022,11
168000.0,Etat neuf,Apple,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,M2,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"13"" ",NeedToBeFilled,NeedToBeFilled,Oued smar,2025,7
429000.0,Neuf jamais utilisé,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel® Core™ i9-13900HX (24 cœurs, 32 threads, fréquence de base 2,2 GHz jusqu’à 5,4 GHz, 36 Mo de cache L3)",32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1TBGO,SSD,"17"" ",NeedToBeFilled,NeedToBeFilled,Kouba,2025,7
49000.0,Etat neuf,hp,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel Core i7-6600U 2,6 GHz, jusqu'à 3,4 GHz avec la technologie Intel Turbo Boost, 4 Mo de mémoire cache L3, 2 cœurs",8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,8
159000.0,Etat neuf,Asus vivobook PRO  16X,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL I7-11370H,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1024GO,SSD,"16"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,5
53000.0,Etat neuf,LENOVO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 8550U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,8
245000.0,Etat neuf,Apple,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,M1,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,7
199000.0,Neuf jamais utilisé,apple,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,apple M1,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"13.3"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2024,7
,Etat neuf,Samsung,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,i7 11eme génération EVO,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"15.6"" ",NeedToBeFilled,NeedToBeFilled,Constantine,2025,3
79000.0,Neuf jamais utilisé,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,,,NeedToBeFilled,NeedToBeFilled,Alger centre,2024,11
76500.0,Etat neuf,Lenovo,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,i3 10th,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15.6"" ",NeedToBeFilled,NeedToBeFilled,Alger centre,2025,5
298000.0,,,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Alger centre,2024,10
90000.0,Bon état,Intel,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL core i5 i7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"14.1"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2024,12
112000.0,Etat neuf,LENOVO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5-1345U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,8
182000.0,Neuf jamais utilisé,ASUS,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,RYZEN 7 7735 U (équivalent I7 13 ème génération),32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,SSD,"15"" ",NeedToBeFilled,NeedToBeFilled,Kouba,2024,11
69000.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,"Intel®️ Core™️ i5-8365U  6 Mo de cache, jusqu’à 4,10 GHz",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,"14"" ",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2025,4
225000.0,Neuf jamais utilisé,Lenovo,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,10750H,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,"15""",NeedToBeFilled,NeedToBeFilled,Bab ezzouar,2023,6
45000.0,Bon état,ASUS,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD A12-9720P,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,128 1TBGO,2 disques SSD + HDD,"15"" ",NeedToBeFilled,NeedToBeFilled,Dely brahim,2022,9
38500.0,Etat moyen,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel core i7 4th génération 2.00 GHz,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,HDD,"17"" ",NeedToBeFilled,NeedToBeFilled,El achir,2025,3
